source,date_published,title,content,url,topic,sentiment
ABC News,2024-11-07,Election integrity concerns fade after resounding Trump victory: ANALYSIS,"It sustained relentless attacks on its integrity up until the moment a winner was declared.
In the end, the U.S. election system passed a critical test in 2024, after months of widespread public con… [+3152 chars]",https://abcnews.go.com/Politics/election-integrity-concerns-fade-after-resounding-trump-victory/story?id=115607684,ELEC,Negative
Time,2024-11-03,Harris And Trump Cross Paths in North Carolina Days From Vote,"Vice President Kamala Harris and former President Donald Trump kicked off their last Saturday before the presidential election within mere blocks of each other in Milwaukee, only to find themselves p… [+4230 chars]",https://time.com/7171689/harris-and-trump-present-contrasting-visions-for-north-carolina-as-election-day-approaches/,ELEC,Neutral
Deadline,2024-11-16,Eva Longoria Clarifies She Didn’t Leave U.S. “Because Of Trump”,"Although Eva Longoria has relocated outside the United States, she didn’t make her decision based on any one politician.
The Golden Globe nominee, who mostly splits her time between Spain and Mexico… [+1733 chars]",http://deadline.com/2024/11/eva-longoria-didnt-leave-us-because-trump-1236178773/,ELEC,Positive
HuffPost,2024-10-26,I Told My Trump-Supporting Mom I'm Having A Biracial Baby. Here's What Happened.,"My mom grew up as a Southern Baptist woman in North Carolina during a racially segregated time. Her parents taught her to care for the well-being of everyone, and she instilled those values in me and… [+6130 chars]",https://www.huffpost.com/entry/family-acceptance-biracial-baby_n_5a8e271ee4b077f5bfeb01fd,ELEC,Negative
TMZ,2024-11-16,Bill Maher Scorches Democrats for 'Stupid' Polices that Got Trump Elected,"Bill Maher could NOT hide his contempt for progressives -- aka the left wing -- in the Democratic Party, explaining to them the right wing does not have a monopoly on stupid.
The ""Real Time"" host ex… [+1009 chars]",https://www.tmz.com/2024/11/16/bill-maher-says-progressive-democrats-stupid-policies-made-trump-win/,ELEC,Negative
Yahoo Entertainment,2024-11-17,"Scientific American Editor Resigns After Saying Trump Supporters are the ‘Meanest, Dumbest, Most Bigoted’ Voters","Laura Helmuth, the former chief editor of Scientific American, resigned Thursday after messages she posted on Bluesky about Trump supporters were shared in conservative circles. In a since-deleted me… [+2847 chars]",https://www.yahoo.com/news/scientific-american-editor-resigns-saying-012735684.html,ELEC,Negative
Forbes,2024-10-29,Nevada 2024 Trump-Harris Polls: Trump Leads In Latest Survey—As Harris Struggles With Latinos,"Former President Donald Trump and Vice President Kamala Harris are essentially tied in the latest survey of likely voters in the crucial swing state of Nevada, where an erosion of support among Latin… [+3745 chars]",https://www.forbes.com/sites/saradorn/2024/10/29/nevada-2024-trump-harris-polls-trump-leads-in-latest-survey-as-harris-struggles-with-latinos/,ELEC,Neutral
NPR,2024-11-07,Who's sending Trump back to the White House and why?,"President-elect Donald Trump is joined on stage with former first lady Melania Trump and son Baron Trump during an election night event at the Palm Beach Convention Center in West Palm Beach, Florida… [+1093 chars]",https://www.npr.org/2024/11/06/1211598222/trump-harris-election-vote-analysis-latino-gender-gap,ELEC,Neutral
ABC News,2024-11-06,"With Harris' path to victory narrowing, Trump declares victory","Former President Donald Trump took the stage with his family at West Palm Beach County Convention Center early Wednesday morning to the raucous cheers of supporters
As Trump neared the projected 270… [+2802 chars]",https://abcnews.go.com/Politics/harris-path-victory-narrowing-trump-declares-victory/story?id=115543903,ELEC,Positive
Vox,2024-11-07,"The reason Trump can’t run again, explained","A Vox reader writes: Trump cant run for a third term, right? (Yes, we know what the Constitution says ... but he really, truly cant run for a third term, right??)
President-elect Donald Trump has wo… [+5776 chars]",https://www.vox.com/politics/383616/trump-third-term-constitution-22nd-amendment,ELEC,Negative
ABC News,2024-11-08,"Why inflation helped tip the election toward Trump, according to experts","A surging stock market, low unemployment and robust growth -- by just about every measure, the economy stood poised to deliver victory for Vice President Kamala Harris.
The exception, of course, was… [+4547 chars]",https://abcnews.go.com/Business/inflation-helped-tip-election-trump-experts/story?id=115601699,ELEC,Neutral
NPR,2024-10-28,Bad Bunny boosts Harris as a Puerto Rico ‘joke’ backfires on Trump,Vice President Harris was promoting a new pledge to boost Puerto Ricos economy in Philadelphia on Sunday contrasting her approach with that of former President Donald Trump when her message got some … [+2206 chars],https://www.npr.org/2024/10/28/nx-s1-5167745/bad-bunny-kamala-harris-donald-trump-puerto-rico-garbage,ELEC,Negative
ABC News,2024-11-01,WATCH: How Harris or Trump could win 270 electoral votes,"<ul><li>Trump sits down with Tucker Carlson in final sprint before Election Day
</li><li>How Harris or Trump could win 270 electoral votes
</li><li>Georgia secretary of state warns of fake video cl… [+4311 chars]",https://abcnews.go.com/GMA/News/video/harris-trump-win-270-electoral-votes-115385689,ELEC,Neutral
Time,2024-11-06,"After Sweeping Defeat, Harris Concedes to Trump","Vice President Kamala Harris launched her presidential campaign from a standing start three months ago. And Wednesday afternoon it came to an end, unable to overcome Donald Trumps sweeping wins in fo… [+3728 chars]",https://time.com/7173622/kamala-harris-concession-speech-election/,ELEC,Positive
NPR,2024-11-06,"Trump wins a second term. And, Republicans reclaim Senate control","Good morning. You're reading the Up First newsletter. Subscribe here to get it delivered to your inbox, and listen to the Up First podcast for all the news you need to start your day.
Today's top st… [+5449 chars]",https://www.npr.org/2024/11/06/g-s1-32961/up-first-newsletter-donald-trump-second-term-senate-gop-control-reproductive-rights,ELEC,Positive
Business Insider,2024-11-06,Trump 'won fair and square': Business leaders from Mark Cuban to David Sacks react to election result,"The business world was divided in the run-up to the election.Anna Moneymaker/Getty Images
<ul><li>Business leaders have been reacting to Donald Trump's presidential election victory.</li><li>Silicon… [+8169 chars]",https://www.businessinsider.com/business-leaders-react-donald-trump-winning-election-silicon-valley-2024-11,ELEC,Positive
CNET,2024-11-07,GOP Tells FCC to Halt New Work After Trump Victory,"It didn't take long for Donald Trump's win in the US presidential election to have an impact on internet policy. One day after the election, House Energy and Commerce Chair Cathy McMorris Rodgers, a … [+2641 chars]",https://www.cnet.com/home/internet/gop-tells-fcc-to-halt-new-work-after-trump-victory/,ELEC,Negative
ABC News,2024-11-01,"What are the swing state paths to 270 electoral votes for Harris, Trump","As Election Day grows near, former President Donald Trump and Vice President Kamala Harris are still in a tight race to cross the 270 electoral college threshold based on recent polling.
The two can… [+1869 chars]",https://abcnews.go.com/Politics/swing-state-paths-270-electoral-votes-harris-trump/story?id=115392219,ELEC,Neutral
ABC News,2024-10-26,Trump to rally in iconic Madison Square Garden,"In the final week of his campaign, former President Donald Trump will cross off a campaign bucket-list item on Sunday: a rally in the iconic Madison Square Garden. The avid Broadway enthusiast will d… [+3131 chars]",https://abcnews.go.com/Politics/trump-rally-iconic-madison-square-garden/story?id=115142917,ELEC,Positive
kottke.org,2024-10-30,The plan to hand Trump the White House if he loses the...,"×Hello! In order to leave a comment, you need to be a current kottke.org member. If you'd like to sign up for a membership to support the site and join the conversation, you can explore your options … [+394 chars]",https://kottke.org/24/10/0045560-the-plan-to-hand-trump,ELEC,Negative
Business Insider,2024-11-05,The 2024 presidential election may come down to swing states' results. Here's where Trump and Harris lead in the polls.,"Over the past two decades, the road to the White House once dominated by Florida and Ohio has evolved.
While bellwethers like Pennsylvania and Wisconsin remain a critical part of the calculus for De… [+12940 chars]",https://www.businessinsider.com/what-are-2024-presidential-election-swing-states-trump-harris-polls-2024-11,ELEC,Neutral
The New Yorker,2024-11-02,Key Moments from the Donald Trump–Kamala Harris 2024 Presidential Election,"At the end of October, a trim and smiling Joe Biden, no longer the Democratic candidate but still the President, delivered some pizzas to a few dozen phone-bankers at a union hall in western Pennsylv… [+3994 chars]",https://www.newyorker.com/news/american-chronicles/the-election-season-that-fell-out-of-a-coconut-tree,ELEC,Neutral
The New Republic,2024-10-26,The Never Trump Moment Is Over. Does Harris Realize It?,"But what makes Chevron crucial to this campaign is that the sledding for Democrats remains rough even if they prevail in November. Indeed, even if they blow the GOP out of the water electorally, the … [+2006 chars]",https://newrepublic.com/post/187526/never-trump-moment-over-harris,ELEC,Positive
NPR,2024-10-30,"Americans bet $100 million on Trump v. Harris, but at what cost?","An election betting advertisement flashed on screen during coverage of former President Donald Trump's rally at Madison Square Garden this weekend on the Right Side Broadcasting Network, a conservati… [+6384 chars]",https://www.npr.org/2024/10/29/nx-s1-5132616/election-day-betting-trump-harris,ELEC,Negative
The New Yorker,2024-11-09,Donald Trump Returns. What Now?,"Listen and subscribe:Apple | Spotify | Google | Wherever You Listen
Sign upto receive our twice-weekly News &amp; Politics newsletter.
The Washington roundtable is joined by David Remnick, the edit… [+580 chars]",https://www.newyorker.com/podcast/political-scene/donald-trump-returns-what-now,ELEC,Negative
ABC News,2024-10-29,Trump to hold rally in Pennsylvania city with Latino-majority population,Former President Donald Trump on Tuesday evening was returning to a Hispanic-majority town in eastern Pennsylvania after a comedian at Trump's rally at Madison Square Garden over the weekend sparked … [+3515 chars],https://abcnews.go.com/Politics/trump-hold-rally-pennsylvania-city-latino-majority-population/story?id=115273609,ELEC,Negative
Time,2024-10-29,Harris’ Big Speech Is a Trap For Trump,"This article is part of The D.C. Brief, TIMEs politics newsletter. Sign up here to get stories like this sent to your inbox.
As Kamala Harris circled in on a major speech to make her historic campai… [+6125 chars]",https://time.com/7133129/kamala-harris-trump-ellipse-rally/,ELEC,Negative
The Hill,2024-11-04,Trump says he could lose: ‘Bad things could happen’,"Former President Trump told ABC News on Sunday that he could imagine losing the presidential election to Vice President Harris.
ABC News chief Washington correspondent Jonathan Karl talked to the fo… [+1711 chars]",https://thehill.com/homenews/campaign/4969593-trump-harris-election-prediction/,ELEC,Negative
Time,2024-11-21,Grover Cleveland’s Second Term Offers a Warning for Donald Trump and the GOP,"On Nov. 5, 2024, Donald Trump won a second non-consecutive term in the White House. Trumps triumph drew comparisons to the 1892 reelection of Democrat Grover Cleveland the only President other than T… [+8547 chars]",https://time.com/7177312/grover-cleveland-donald-trump-warning/,ELEC,Negative
Rolling Stone,2024-10-26,Trump Can’t Stop Ripping on Detroit While Campaigning in Michigan,"Donald Trump held a rally in Novi, Michigan in Oakland County on Saturday at Suburban Collection Showplace, with 10 days to go before Election Day and as the state’s in-person early voting opens stat… [+2983 chars]",http://www.rollingstone.com/politics/politics-news/trump-demeans-detroit-again-michigan-rally-1235144065/,ELEC,Negative
